,RET,T,STD,MDD,ACC,SHARP,R2VaR,R2CVaR
2007,0.34484812183681357,1.376653446152324,0.15107356966658314,0.10216240939112844,1.1461211830782991,2.0840715059005896,-0.06156520500738288,-1.5002861542776467
2008,-0.3130507543928537,-1.8019479812446446,0.19488029966957837,0.37723022709540066,0.6931183509409394,-1.7603152036121656,0.04228010457343721,0.7397047625911566
2009,0.05405714665632799,0.34308448407454695,0.22235345258360778,0.24531035379724514,1.0522969482779843,0.10819326786608899,-0.010434218579442113,-2.303867405027524
2010,0.0793854209688396,0.6728107162458613,0.12186658551516898,0.11210485112646754,1.0761183031887345,0.405241689180604,-0.019943208300231316,-2.9138602515711614
2011,-0.10407449045819372,-0.8103405950160958,0.12383322105131969,0.13469213278203926,0.8990566962938555,-1.0827021159582837,0.01743456865272764,0.5695054379847656
2012,0.1038711993954875,1.1285203318185735,0.08928620036943766,0.07458536363998194,1.0999820606788577,0.8273529290061865,-0.02103901438959442,-2.6346806159266216
2013,0.016038170666905938,0.19642917677739624,0.10646594939032909,0.11385380816991626,1.0151404508226027,-0.13113891730685392,-0.0038241480885159366,-0.2986733099395851
2014,0.0996004190769475,1.5154292630876662,0.06294935226105043,0.029541473104131785,1.0967041399498714,1.1056574305691844,-0.03732781565338942,-1.6476438892941696
2015,0.06518711185957149,0.545960939757812,0.1284100565494793,0.17287640979524363,1.0630537883665345,0.27402146533603544,-0.012499293687554707,-3.349683776898847
2016,0.10307386737754398,1.0470596166373758,0.09639241823382085,0.05433048762534101,1.0996438991748132,0.7580872927193025,-0.027726454923069806,-1.8603115883579961
2017,0.11802749631556964,2.0789768201851637,0.053381377682569425,0.028254454378340874,1.114074696586777,1.6490300576171375,-0.050488678906509925,-1.308779931387609
2018,-0.06692810634171398,-0.8211581751551359,0.07893274307954737,0.09869810048907517,0.9353832056253469,-1.227983502917555,0.02303727770520514,0.6310288840340673
2019,0.15138705660838947,1.9991199435746154,0.06709679649622799,0.04278305783860533,1.1322259067847646,1.8091334154114727,-0.04720728696102005,-2.0837108106277595
